num,name,price,type,star,sold,from,img_src,url
632,ตู้เย็นในครัวกล่องเก็บของสดพร้อมฝาแบ่งรูปแบบความจุขนาดใหญ่ต้นหอมขิงกระเทียมสับกล่องเก็บตะกร้าระบายน้ำปิดผนึกใช้ในครัวเร,฿181 - ฿383,general,0.0,no sold,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//ตู้เย็นในครัวกล่องเก็บของสดพร้อมฝาแบ่งรูปแบบความจุขนาดใหญ่ต้นหอมขิงกระเทียมสับกล่องเก็บตะกร้าระบายน้ำปิดผนึกใช้ในครัวเร-i.413201222.3285768195
633,🔥hotsell🔥ตู้เก็บของสดในครัวตู้เย็นหัวหอมพิเศษขิงกระเทียมกล่องพลาสติกปิดสนิทท่อระบายน้ำผลไม้ กล่องเก็บอาหาร,฿279 - ฿353,general,0.0,no sold,จังหวัดปทุมธานี,no image,https://shopee.co.th//🔥hotsell🔥ตู้เก็บของสดในครัวตู้เย็นหัวหอมพิเศษขิงกระเทียมกล่องพลาสติกปิดสนิทท่อระบายน้ำผลไม้-กล่องเก็บอาหาร-i.334436701.6289038859
634,▨♗หอยนางรมกระเทียมรสเผ็ดหอยนางรม Rushan สดปรุงสุกกระป๋องอาหารทะเลกระป๋องเล็กสด,฿109 - ฿225,general,0.0,no sold,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/46676a4455235433d965fc8448239153_tn,https://shopee.co.th//▨♗หอยนางรมกระเทียมรสเผ็ดหอยนางรม-Rushan-สดปรุงสุกกระป๋องอาหารทะเลกระป๋องเล็กสด-i.423689703.7688841823
635,"กระเทียมพริกฟาร์ม Sauce พิเศษ Sichuan สับพริกไทยสุดพิเศษซอสข้าวรสเผ็ดรสเปรี้ยว, พริกไทยพริกไทยพริกไทยสด",฿335 - ฿380,general,0.0,no sold,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/542d2f241bbc07e837e73337dcde09fb_tn,https://shopee.co.th//กระเทียมพริกฟาร์ม-Sauce-พิเศษ-Sichuan-สับพริกไทยสุดพิเศษซอสข้าวรสเผ็ดรสเปรี้ยว-พริกไทยพริกไทยพริกไทยสด-i.392293320.8538369429
636,กระเทียมสด กระเทียมเชียงใหม่ ตัดจุก 1 กิโลกรัม,฿90,general,0.0,no sold,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/b6ac23b2c1589fc85ca5c7160186714c_tn,https://shopee.co.th//กระเทียมสด-กระเทียมเชียงใหม่-ตัดจุก-1-กิโลกรัม-i.97517721.6335117565
637,มีของพร้อมส่ง♦ﺴหัวหอมสีเขียวขิงกระเทียมกล่องเก็บของสดตู้เย็นกล่องเก็บผักและผลไม้ห้องครัวพร้อมฝาปิดกล่องเก็บท่อระบายน้ำป,฿108,general,0.0,no sold,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/a73e288ac8943eee61e53f785c660ba3_tn,https://shopee.co.th//มีของพร้อมส่ง♦ﺴหัวหอมสีเขียวขิงกระเทียมกล่องเก็บของสดตู้เย็นกล่องเก็บผักและผลไม้ห้องครัวพร้อมฝาปิดกล่องเก็บท่อระบายน้ำป-i.429050289.10503648167
638,iluผงกระเทียมบดป่น กลิ่นแรงกว่ากระเทียมสด Cl7R,฿339 - ฿849,general,0.0,no sold,จังหวัดสมุทรสาคร,https://cf.shopee.co.th/file/fbc0f0a2621e2f96bbb6d7c45ca0f825_tn,https://shopee.co.th//iluผงกระเทียมบดป่น-กลิ่นแรงกว่ากระเทียมสด-Cl7R-i.321944536.4382592398
639,มณฑลเจียงซีพิเศษ Chili Sauce Farmer โฮมเมดกระเทียมเผ็ดสับพริกไทยพริกไทยคู่ซอสรสเผ็ดซอสสด,฿279 - ฿480,general,0.0,no sold,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/0616be445f439d2d5b55369479a2f64a_tn,https://shopee.co.th//มณฑลเจียงซีพิเศษ-Chili-Sauce-Farmer-โฮมเมดกระเทียมเผ็ดสับพริกไทยพริกไทยคู่ซอสรสเผ็ดซอสสด-i.392293320.4384887378
640,หอมแดง กระเทียม สดแห้งดอง#ของดีแม่ตีบ#,฿40,general,0.0,no sold,จังหวัดลำปาง,https://cf.shopee.co.th/file/6e85926bd9fb1b4afaa830e35b6eb839_tn,https://shopee.co.th//หอมแดง-กระเทียม-สดแห้งดอง-ของดีแม่ตีบ--i.179628659.6381850866
641,"ซอสพริก, ซอสพริกสด, ซอสพริกกระเทียม, สูตรพิเศษของ Yingkou, เจิ้งโหยวเหอ, ผลิตภัณฑ์มรดกที่จับต้องไม่ได้ในบ้าน",฿163,general,0.0,no sold,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/d4897fd6f55c1e55c6c06d03fdb7b282_tn,https://shopee.co.th//ซอสพริก-ซอสพริกสด-ซอสพริกกระเทียม-สูตรพิเศษของ-Yingkou-เจิ้งโหยวเหอ-ผลิตภัณฑ์มรดกที่จับต้องไม่ได้ในบ้าน-i.332883537.9941409704
